0,769.0717777777778
1,1021.0294444444454
2,779.5119999999995
3,729.6833333333332
4,1289.9821111111114
5,846.2151111111111
6,1215.0795555555553
7,772.8787777777771
8,1201.4636666666663
9,1005.9598888888894
10,772.8447777777772
11,1216.287444444444
12,1332.9879999999996
13,1257.2513333333345
14,1022.1367777777785
15,772.8107777777772
16,707.6275555555553
17,1293.7580000000003
18,1258.9784444444456
19,1242.852777777778
20,1085.3467777777776
21,784.6028888888885
22,432.1111111111112
23,774.8346666666662
24,717.6676666666665
25,1330.4823333333327
26,1344.0131111111107
27,839.2610000000002
28,1258.9784444444456
29,781.5625555555549
30,835.3011111111114
31,781.5625555555549
32,1239.1550000000002
33,1078.6498888888893
34,774.8346666666662
35,272.7100000000017
36,272.71000000000174
37,717.6676666666665
38,877.5047777777773
39,1260.5562222222236
40,1344.1142222222218
41,1253.3171111111126
42,431.3777777777778
43,1010.2863333333336
44,1338.6074444444444
45,1318.6929999999995
46,778.9013333333328
47,272.7100000000017
48,272.71000000000174
49,1320.8686666666665
50,719.7633333333333
51,803.8335555555556
52,803.8335555555556
53,788.4086666666664
54,1260.5562222222236
55,1256.2517777777794
56,1330.7013333333332
57,1331.3023333333329
58,272.7100000000017
59,1293.8901111111109
60,778.9013333333328
61,1327.086444444444
62,1001.8037777777772
63,801.0585555555555
64,1262.0941111111122
65,998.4427777777778
66,1039.4634444444446
67,777.8817777777772
68,12235.620888888874
69,272.7100000000017
70,1075.9231111111112
71,1327.162444444444
72,1262.0941111111122
73,1138.4251111111116
74,1028.071555555556
75,1049.0449999999998
76,1002.5574444444444
77,1026.412
78,1011.593111111111
79,1309.3985555555553
80,777.3041111111104
81,1309.3714444444438
82,272.7100000000017
83,1224.857777777779
84,1049.0036666666672
85,1052.0575555555554
86,1179.5398888888897
87,1020.3172222222224
88,777.3041111111104
89,1011.1460000000002
90,1303.0522222222216
91,272.71000000000174
92,272.71000000000174
93,716.233111111111
94,272.71000000000174
95,1309.2396666666662
96,272.71000000000174
97,1214.103000000001
98,1263.254555555557
99,434.29544444444457
100,1166.5863333333336
101,1011.6674444444444
102,432.11955555555556
103,432.09377777777786
104,1013.6224444444445
105,1292.7225555555551
106,1079.7618888888887
107,777.3041111111104
108,204.44922222222166
109,272.71000000000174
110,192.3354444444441
111,715.6214444444444
112,272.71000000000174
113,272.71000000000174
114,272.71000000000174
115,12231.709111111099
116,1270.9674444444458
117,12243.54433333332
118,1010.4686666666668
119,1111.9863333333333
120,777.3041111111104
121,1096.1088888888892
122,1033.9783333333335
123,1013.875
124,12477.235555555553
125,715.6214444444444
126,1290.9672222222218
127,272.7100000000017
128,12240.403888888874
129,193.06255555555538
130,193.5169999999998
131,1101.891444444445
132,1271.5985555555567
133,272.7100000000018
134,12255.020999999986
135,1009.3574444444447
136,12238.959111111097
137,1012.7421111111114
138,784.5951111111109
139,1149.0264444444442
140,12232.195666666652
141,1034.3844444444446
142,1020.6371111111113
143,272.7100000000017
144,1281.523444444444
145,272.71000000000174
146,1147.6031111111104
